Data,Vazao,Precipitacao,Chuva_Lag0,Chuva_Lag1,Chuva_Lag2
2007-08-09,64.4559,0,0,0,0
2007-08-10,61.5237,0,0,0,0
2007-08-11,58.6299,0,0,0,0
2007-08-12,55.7752,0,0,0,0
2007-08-13,53.6604,0,0,0,0
2007-08-14,53.6604,0,0,0,0
2007-08-15,52.2632,0,0,0,0
2007-08-16,50.1869,0,0,0,0
2007-08-17,48.1342,0,0,0,0
2007-08-18,45.4347,0,0,0,0
2007-08-19,44.1013,0,0,0,0
2007-08-20,42.779,0,0,0,0
2007-08-21,41.4681,0,0,0,0
2007-08-22,38.8805,0,0,0,0
2007-08-23,38.8805,0,0,0,0
2007-08-24,38.8805,0,0,0,0
2007-08-25,38.8805,0,0,0,0
2007-08-26,38.8805,0,0,0,0
2007-08-27,40.8168,9.6,9.6,0,0
2007-08-28,39.523,0,0,9.6,0
2007-08-29,37.6043,0,0,0,9.6
2007-08-30,36.34,0,0,0,0
2007-08-31,273.9925,54,54,0,0
2007-09-01,516.9037,18.8,18.8,54,0
2007-09-02,459.9161,0,0,18.8,54
2007-09-03,335.3075,1.6,1.6,0,18.8
2007-09-04,242.5299,0,0,1.6,0
2007-09-05,202.9737,0,0,0,1.6
2007-09-06,176.0971,0,0,0,0
2007-09-07,128.3857,0,0,0,0
2007-09-08,83.6053,0,0,0,0
2007-09-09,73.475,0,0,0,0
2007-09-10,70.4323,0,0,0,0
2007-09-11,64.4559,0,0,0,0
2007-09-12,59.3497,0,0,0,0
2007-09-13,54.3628,0,0,0,0
2007-09-14,47.4552,0,0,0,0
2007-09-15,44.7666,0,0,0,0
2007-09-16,42.779,0,0,0,0
2007-09-17,41.4681,0,0,0,0
2007-09-18,44.1013,5,5,0,0
2007-09-19,51.5685,7.4,7.4,5,0
2007-09-20,52.2632,0,0,7.4,5
2007-09-21,134.6825,34.2,34.2,0,7.4
2007-09-22,254.3382,15.8,15.8,34.2,0
2007-09-23,286.2012,18.6,18.6,15.8,34.2
2007-09-24,364.8267,17.6,17.6,18.6,15.8
2007-09-25,289.5564,0,0,17.6,18.6
2007-09-26,176.0971,0,0,0,17.6
2007-09-27,173.1771,0,0,0,0
2007-09-28,289.5564,42.6,42.6,0,0
2007-09-29,237.2145,0,0,42.6,0
2007-09-30,156.8911,0,0,0,42.6
2007-10-01,121.2932,0,0,0,0
2007-10-02,101.545,0,0,0,0
2007-10-03,89.2078,0,0,0,0
2007-10-04,80.449700000000007,0,0,0,0
2007-10-05,75.7803,0,0,0,0
2007-10-06,71.9492,0,0,0,0
2007-10-07,71.1896,0,0,0,0
2007-10-08,71.1896,0,0,0,0
2007-10-09,71.1896,0,0,0,0
2007-10-10,69.6773,0,0,0,0
2007-10-11,59.3497,3,3,0,0
2007-10-12,75.7803,15.8,15.8,3,0
2007-10-13,138.3181,16.4,16.4,15.8,3
2007-10-14,148.4528,0,0,16.4,15.8
2007-10-15,126.6021,5.6,5.6,0,16.4
2007-10-16,303.0851,23,23,5.6,0
2007-10-17,571.6314,58.2,58.2,23,5.6
2007-10-18,452.29,0,0,58.2,23
2007-10-19,390.1491,0,0,0,58.2
2007-10-20,322.541,0,0,0,0
2007-10-21,351.753,10.2,10.2,0,0
2007-10-22,270.6886,0.1,0.1,10.2,0
2007-10-23,160.6827,0,0,0.1,10.2
2007-10-24,117.7893,0,0,0,0.1
2007-10-25,106.6021,0,0,0,0
2007-10-26,102.3831,0,0,0,0
2007-10-27,100.7088,0,0,0,0
2007-10-28,96.5569,0,0,0,0
2007-10-29,93.2707,0,0,0,0
2007-10-30,198.9255,26.2,26.2,0,0
2007-10-31,327.1674,20,20,26.2,0
2007-12-01,36.9706,0,0,20,26.2
2007-12-02,33.8479,0,0,0,20
2007-12-03,32.0116,0,0,0,0
2007-12-04,36.34,9.8,9.8,0,0
2007-12-05,35.7124,3.8,3.8,9.8,0
2007-12-06,111.7269,51.2,51.2,3.8,9.8
2007-12-07,193.8974,1.2,1.2,51.2,3.8
2007-12-08,159.7324,0,0,1.2,51.2
2007-12-09,96.5569,0,0,0,1.2
2007-12-10,70.4323,0,0,0,0
2007-12-11,104.9088,39.8,39.8,0,0
2007-12-12,138.3181,0,0,39.8,0
2007-12-13,104.9088,0,0,0,39.8
2007-12-14,78.8847,0,0,0,0
2007-12-15,60.0719,0,0,0,0
2007-12-16,50.8764,0,0,0,0
2007-12-17,46.779,0,0,0,0
2007-12-18,46.1055,0,0,0,0
2007-12-19,48.1342,12,12,0,0
2007-12-20,63.7193,21.4,21.4,12,0
2007-12-21,65.1949,0,0,21.4,12
2007-12-22,55.0677,0,0,0,21.4
2007-12-23,49.5,0,0,0,0
2007-12-24,42.779,1.1,1.1,0,0
2007-12-25,46.779,0,0,1.1,0
2007-12-26,66.6798,6.8,6.8,0,1.1
2007-12-27,85.1957,0,0,6.8,0
2007-12-28,106.6021,7.4,7.4,0,6.8
2007-12-29,132.8749,27,27,7.4,0
2007-12-30,102.3831,0,0,27,7.4
2007-12-31,99.0422,8,8,0,27
2008-01-01,88.4013,5.2,5.2,8,0
2008-01-02,90.0163,0,0,5.2,8
2008-01-03,159.7324,23,23,0,5.2
2008-01-04,254.3382,12,12,23,0
2008-01-05,309.9134,9.4,9.4,12,23
2008-01-06,238.2749,0,0,9.4,12
2008-01-07,181.9774,13,13,0,9.4
2008-01-08,158.7838,0,0,13,0
2008-01-09,139.2311,0,0,0,13
2008-01-10,117.7893,6,6,0,0
2008-01-11,93.2707,0,0,6,0
2008-01-12,115.1802,12.6,12.6,0,6
2008-01-13,112.5875,0,0,12.6,0
2008-01-14,98.2119,0,0,0,12.6
2008-01-15,88.4013,0,0,0,0
2008-01-16,71.9492,0,0,0,0
2008-01-17,50.8764,2.8,2.8,0,0
2008-01-18,75.7803,13.6,13.6,2.8,0
2008-01-19,195.9043,26.6,26.6,13.6,2.8
2008-01-20,271.7887,3.2,3.2,26.6,13.6
2008-01-21,230.8794,0,0,3.2,26.6
2008-01-22,147.5233,0,0,0,3.2
2008-01-23,108.3029,0,0,0,0
2008-01-24,90.0163,0,0,0,0
2008-01-25,97.3834,0,0,0,0
2008-01-26,91.6395,0,0,0,0
2008-01-27,82.8133,0,0,0,0
2008-01-28,71.9492,0,0,0,0
2008-01-29,71.1896,0,0,0,0
2008-01-30,94.9099,12,12,0,0
2008-01-31,192.896,27.4,27.4,12,0
2008-02-01,282.8569,2,2,27.4,12
2008-02-02,347.032,6.8,6.8,2,27.4
2008-02-03,326.0091,0,0,6.8,2
2008-02-04,273.9925,0,0,0,6.8
2008-02-05,211.1375,0,0,0,0
2008-02-06,178.0512,0,0,0,0
2008-02-07,123.9397,0,0,0,0
2008-02-08,104.065,0,0,0,0
2008-02-09,81.2355,0,0,0,0
2008-02-10,75.7803,5.2,5.2,0,0
2008-02-11,84.3995,10,10,5.2,0
2008-02-12,116.0481,45,45,10,5.2
2008-02-13,153.1247,0,0,45,10
2008-02-14,96.5569,0,0,0,45
2008-02-15,80.449700000000007,0,0,0,0
2008-02-16,76.5532,0,0,0,0
2008-02-17,85.1957,20.4,20.4,0,0
2008-02-18,222.5073,55.2,55.2,20.4,0
2008-02-19,195.9043,0,0,55.2,20.4
2008-02-20,111.7269,0,0,0,55.2
2008-02-21,115.1802,0,0,0,0
2008-02-22,96.5569,0,0,0,0
2008-02-23,77.3282,0,0,0,0
2008-02-24,68.1739,0,0,0,0
2008-02-25,62.2532,6.2,6.2,0,0
2008-02-26,50.8764,0,0,6.2,0
2008-02-27,56.4851,10,10,0,6.2
2008-02-28,54.3628,0,0,10,0
2008-02-29,68.1739,6.8,6.8,0,10
2008-03-01,226.6826,45.4,45.4,6.8,0
2008-03-02,250.0262,0,0,45.4,6.8
2008-03-03,303.0851,39.8,39.8,0,45.4
2008-03-04,236.1553,0.8,0.8,39.8,0
2008-03-05,139.2311,0,0,0.8,39.8
2008-03-06,104.065,0,0,0,0.8
2008-03-07,87.5968,0,0,0,0
2008-03-08,78.8847,0,0,0,0
2008-03-09,71.9492,0,0,0,0
2008-03-10,61.5237,0,0,0,0
2008-03-11,57.1976,0,0,0,0
2008-03-12,69.6773,14.2,14.2,0,0
2008-03-13,131.9736,4,4,14.2,0
2008-03-14,121.2932,0,0,4,14.2
2008-03-15,96.5569,0,0,0,4
2008-03-16,72.711,0,0,0,0
2008-03-17,67.4257,0,0,0,0
2008-03-18,60.7966,13.4,13.4,0,0
2008-03-19,55.7752,0,0,13.4,0
2008-03-20,51.5685,0,0,0,13.4
2008-03-21,71.9492,0,0,0,0
2008-03-22,65.1949,7,7,0,0
2008-03-23,167.3782,6.8,6.8,7,0
2008-03-24,125.7129,0,0,6.8,7
2008-03-25,93.2707,0,0,0,6.8
2008-03-26,78.8847,0,0,0,0
2008-03-27,71.9492,0,0,0,0
2008-03-28,65.1949,5.8,5.8,0,0
2008-03-29,76.5532,21.4,21.4,5.8,0
2008-03-30,75.7803,0,0,21.4,5.8
2008-03-31,66.6798,0,0,0,21.4
2008-04-01,61.5237,0,0,0,0
2008-04-02,47.4552,0,0,0,0
2008-04-03,57.1976,13.8,13.8,0,0
2008-04-04,73.475,0,0,13.8,0
2008-04-05,63.7193,0,0,0,13.8
2008-04-06,51.5685,0,0,0,0
2008-04-07,41.4681,0,0,0,0
2008-04-08,35.7124,0,0,0,0
2008-04-09,33.8479,0,0,0,0
2008-04-10,39.523,0,0,0,0
2008-04-11,40.8168,7.2,7.2,0,0
2008-04-12,54.3628,18.6,18.6,7.2,0
2008-04-13,56.4851,0,0,18.6,7.2
2008-04-14,60.0719,8.8,8.8,0,18.6
2008-04-15,68.9245,0,0,8.8,0
2008-04-16,62.2532,16.4,16.4,0,8.8
2008-04-17,94.9099,5.2,5.2,16.4,0
2008-04-18,74.2413,0,0,5.2,16.4
2008-04-19,65.1949,0,0,0,5.2
2008-04-20,179.0305,17.6,17.6,0,0
2008-04-21,276.2012,17.8,17.8,17.6,0
2008-04-22,225.6367,0,0,17.8,17.6
2008-04-23,124.8254,0,0,0,17.8
2008-04-24,112.5875,0,0,0,0
2008-04-25,86.7944,0,0,0,0
2008-04-26,69.6773,0,0,0,0
2008-04-27,64.4559,0,0,0,0
2008-04-28,65.1949,10,10,0,0
2008-04-29,243.5969,26,26,10,0
2008-04-30,278.4149,0,0,26,10
2008-05-01,198.9255,0,0,0,26
2008-05-02,140.1459,15,15,0,0
2008-05-03,449.7559,41.8,41.8,15,0
2008-05-04,442.1773,0,0,41.8,15
2008-05-05,373.2149,0,0,0,41.8
2008-05-06,285.0852,0,0,0,0
2008-05-07,155.9471,0,0,0,0
2008-05-08,114.3141,0,0,0,0
2008-05-09,103.2231,0,0,0,0
2008-05-10,86.7944,0,0,0,0
2008-05-11,80.449700000000007,0,0,0,0
2008-05-12,75.7803,0,0,0,0
2008-05-13,69.6773,0,0,0,0
2008-05-14,67.4257,0,0,0,0
2008-05-15,65.1949,0,0,0,0
2008-05-16,61.5237,0,0,0,0
2008-05-17,58.6299,0,0,0,0
2008-05-18,55.0677,0,0,0,0
2008-05-19,51.5685,0,0,0,0
2008-05-20,46.779,0,0,0,0
2008-05-21,42.1221,0,0,0,0
2008-05-22,44.7666,0,0,0,0
2008-05-23,47.4552,0,0,0,0
2008-05-24,44.7666,0,0,0,0
2008-05-25,42.1221,0,0,0,0
2008-05-26,40.1685,0,0,0,0
2008-05-27,39.523,0,0,0,0
2008-05-28,36.9706,0,0,0,0
2008-05-29,49.5,11.2,11.2,0,0
2008-05-30,48.1342,0,0,11.2,0
2008-05-31,44.7666,0,0,0,11.2
2008-06-01,35.1392,0,0,0,0
2008-06-02,35.1392,1,1,0,0
2008-06-03,46.779,1.2,1.2,1,0
2008-06-04,83.6053,19.8,19.8,1.2,1
2008-06-05,85.1957,0,0,19.8,1.2
2008-06-06,59.3497,0,0,0,19.8
2008-06-07,51.5685,0.8,0.8,0,0
2008-06-08,49.5,0,0,0.8,0
2008-06-09,43.4388,0,0,0,0.8
2008-06-10,42.1221,0,0,0,0
2008-06-11,38.8805,0,0,0,0
2008-06-12,51.5685,22,22,0,0
2008-06-13,75.7803,0,0,22,0
2008-06-14,77.3282,16.2,16.2,0,22
2008-06-15,90.8269,0,0,16.2,0
2008-06-16,73.475,0,0,0,16.2
2008-06-17,52.2632,0,0,0,0
2008-06-18,42.779,0,0,0,0
2008-06-19,39.523,0,0,0,0
2008-06-20,41.4681,0,0,0,0
2008-06-21,46.779,21.6,21.6,0,0
2008-06-22,54.3628,0,0,21.6,0
2008-06-23,49.5,0,0,0,21.6
2008-06-24,42.1221,0,0,0,0
2008-06-25,37.6043,0,0,0,0
2008-06-26,36.34,0,0,0,0
2008-06-27,97.3834,35,35,0,0
2008-06-28,175.1222,3.2,3.2,35,0
2008-06-29,286.2012,23.4,23.4,3.2,35
2008-06-30,230.8794,0,0,23.4,3.2
2008-07-01,140.1459,0,0,0,23.4
2008-07-02,105.7545,0,0,0,0
2008-07-03,87.5968,1.9,1.9,0,0
2008-07-04,82.8133,3.2,3.2,1.9,0
2008-07-05,81.2355,0,0,3.2,1.9
2008-07-06,68.1739,0,0,0,3.2
2008-07-07,60.7966,0,0,0,0
2008-07-08,57.1976,0,0,0,0
2008-07-09,65.9362,8.1,8.1,0,0
2008-07-10,72.711,0,0,8.1,0
2008-07-11,50.1869,0,0,0,8.1
2008-07-12,48.1342,0,0,0,0
2008-07-13,57.1976,0,0,0,0
2008-07-14,48.8157,0,0,0,0
2008-07-15,42.779,0,0,0,0
2008-07-16,46.779,0,0,0,0
2008-07-17,34.4663,0,0,0,0
2008-07-18,46.1055,0,0,0,0
2008-07-19,43.4388,0,0,0,0
2008-07-20,38.8805,0,0,0,0
2008-07-21,33.8479,0,0,0,0
2008-07-22,28.4262,0,0,0,0
2008-07-23,36.34,0,0,0,0
2008-07-24,42.779,18.4,18.4,0,0
2008-07-25,45.4347,0,0,18.4,0
2008-07-26,39.523,0,0,0,18.4
2008-07-27,34.4663,0,0,0,0
2008-07-28,30.8034,0,0,0,0
2008-07-29,26.1031,0,0,0,0
2008-07-30,37.6043,0,0,0,0
2008-07-31,30.2041,2.8,2.8,0,0
2008-08-01,35.0878,3.8,3.8,2.8,0
2008-08-02,53.6604,20,20,3.8,2.8
2008-08-03,94.9099,0,0,20,3.8
2008-08-04,65.9362,0,0,0,20
2008-08-05,46.779,0,0,0,0
2008-08-06,29.0155,0,0,0,0
2008-08-07,63.7193,8,8,0,0
2008-08-08,64.4559,0,0,8,0
2008-08-09,60.7966,7.4,7.4,0,8
2008-08-10,85.1957,6.8,6.8,7.4,0
2008-08-11,93.2707,1.8,1.8,6.8,7.4
2008-08-12,71.9492,0,0,1.8,6.8
2008-08-13,77.3282,6.2,6.2,0,1.8
2008-08-14,73.475,0,0,6.2,0
2008-08-15,74.2413,3.7,3.7,0,6.2
2008-08-16,82.8133,0,0,3.7,0
2008-08-17,80.449700000000007,0,0,0,3.7
2008-08-18,60.0719,0,0,0,0
2008-08-19,54.3628,0,0,0,0
2008-08-20,52.9605,0,0,0,0
2008-08-21,48.8157,0,0,0,0
2008-08-22,58.6299,18.8,18.8,0,0
2008-08-23,82.0233,0,0,18.8,0
2008-08-24,59.3497,0,0,0,18.8
2008-08-25,52.2632,0,0,0,0
2008-08-26,48.8157,0,0,0,0
2008-08-27,44.7666,0,0,0,0
2008-08-28,38.2409,0,0,0,0
2008-08-29,37.6043,0,0,0,0
2008-08-30,31.4059,0,0,0,0
2008-08-31,41.4681,0,0,0,0
2008-09-01,30.8034,0,0,0,0
2008-09-02,27.2578,0,0,0,0
2008-09-03,32.6205,0,0,0,0
2008-09-04,30.2041,0,0,0,0
2008-09-05,22.7244,0,0,0,0
2008-09-06,68.9245,47.2,47.2,0,0
2008-09-07,141.0623,0,0,47.2,0
2008-09-08,94.0893,0,0,0,47.2
2008-09-09,86.7944,16,16,0,0
2008-09-10,134.6825,0,0,16,0
2008-09-11,116.9178,3.2,3.2,0,16
2008-09-12,241.4642,24.4,24.4,3.2,0
2008-09-13,477.8473,28.4,28.4,24.4,3.2
2008-09-14,444.6995,0,0,28.4,24.4
2008-09-15,352.936,0,0,0,28.4
2008-09-16,250.0262,0,0,0,0
2008-09-17,182.9627,0,0,0,0
2008-09-18,113.4499,0,0,0,0
2008-09-19,94.0893,0,0,0,0
2008-09-20,89.2078,0,0,0,0
2008-09-21,99.8746,13.4,13.4,0,0
2008-09-22,96.5569,0,0,13.4,0
2008-09-23,72.711,0,0,0,13.4
2008-09-24,65.1949,0,0,0,0
2008-09-25,57.1976,0,0,0,0
2008-09-26,61.5237,0,0,0,0
2008-09-27,60.7966,0,0,0,0
2008-09-28,65.1949,13.2,13.2,0,0
2008-09-29,66.6798,1.3,1.3,13.2,0
2008-09-30,68.1739,16.8,16.8,1.3,13.2
2008-10-01,75.7803,0,0,16.8,1.3
2008-10-02,232.9858,35,35,0,16.8
2008-10-03,225.6367,0,0,35,0
2008-10-04,263.0232,33.6,33.6,0,35
2008-10-05,452.29,20.8,20.8,33.6,0
2008-10-06,449.7559,0,0,20.8,33.6
2008-10-07,407.2901,0,0,0,20.8
2008-10-08,301.9512,0,0,0,0
2008-10-09,250.0262,0,0,0,0
2008-10-10,241.4642,0,0,0,0
2008-10-11,227.7298,0,0,0,0
2008-10-12,241.4642,19.4,19.4,0,0
2008-10-13,196.91,0,0,19.4,0
2008-10-14,125.7129,2,2,0,19.4
2008-10-15,115.1802,0,0,2,0
2008-10-16,216.285,22,22,0,2
2008-10-17,514.2736,60.6,60.6,22,0
2008-10-18,604.8737,33.2,33.2,60.6,22
2008-10-19,552.7722,4.2,4.2,33.2,60.6
2008-10-20,483.0053,0,0,4.2,33.2
2008-10-21,470.1392,0,0,0,4.2
2008-10-22,452.29,0,0,0,0
2008-10-23,454.8281,9.8,9.8,0,0
2008-10-24,538.0785,13,13,9.8,0
2008-10-25,527.4616,7,7,13,9.8
2008-10-26,515.5882,15.4,15.4,7,13
2008-10-27,575.6954,14,14,15.4,7
2008-10-28,556.7986,0,0,14,15.4
2008-10-29,548.7539,11.4,11.4,0,14
2008-10-30,480.4244,24.2,24.2,11.4,0
2008-10-31,462.466,0,0,24.2,11.4
2008-11-01,472.7047,0,0,0,24.2
2008-11-02,490.7712,24.2,24.2,0,0
2008-11-03,503.7903,4.2,4.2,24.2,0
2008-11-04,459.9161,0,0,4.2,24.2
2008-11-05,430.8768,0,0,0,4.2
2008-11-06,295.1725,0,0,0,0
2008-11-07,341.1557,0,0,0,0
2008-11-08,272.89,0,0,0,0
2008-11-09,227.7298,0,0,0,0
2008-11-10,312.1989,45.6,45.6,0,0
2008-11-11,232.9858,0,0,45.6,0
2008-11-12,313.3434,43.4,43.4,0,45.6
2008-11-13,503.7903,17.6,17.6,43.4,0
2008-11-14,501.1789,0,0,17.6,43.4
2008-11-15,393.8049,0,0,0,17.6
2008-11-16,312.1989,0,0,0,0
2008-11-17,298.5565,10.8,10.8,0,0
2008-11-18,265.2071,0,0,10.8,0
2008-11-19,237.2145,0,0,0,10.8
2008-11-20,214.2219,0,0,0,0
2008-11-21,211.1375,11,11,0,0
2008-11-22,275.0962,8.2,8.2,11,0
2008-11-23,319.0832,10,10,8.2,11
2008-11-24,326.0091,6,6,10,8.2
2008-11-25,278.4149,2,2,6,10
2008-11-26,334.1412,1.8,1.8,2,6
2008-11-27,374.4176,0,0,1.8,2
2008-11-28,352.936,4.8,4.8,0,1.8
2008-11-29,266.3009,0,0,4.8,0
2008-11-30,203.9892,4.2,4.2,0,4.8
2008-12-01,156.8911,0,0,4.2,0
2008-12-02,136.4969,0,0,0,4.2
2008-12-03,131.9736,9.2,9.2,0,0
2008-12-04,119.5377,0,0,9.2,0
2008-12-05,106.6021,0,0,0,9.2
2008-12-06,85.1957,0,0,0,0
2008-12-07,81.2355,0,0,0,0
2008-12-08,73.475,0,0,0,0
2008-12-09,57.9125,0,0,0,0
2008-12-10,94.0893,15.6,15.6,0,0
2008-12-11,129.2801,17.8,17.8,15.6,0
2008-12-12,104.065,6,6,17.8,15.6
2008-12-13,87.5968,0,0,6,17.8
2008-12-14,72.711,0,0,0,6
2008-12-15,62.2532,0,0,0,0
2008-12-16,61.5237,0,0,0,0
2008-12-17,62.9851,0,0,0,0
2008-12-18,64.4559,0,0,0,0
2008-12-19,59.3497,0,0,0,0
2008-12-20,50.1869,0,0,0,0
2008-12-21,48.1342,0,0,0,0
2008-12-22,43.4388,0,0,0,0
2008-12-23,34.5539,0,0,0,0
2008-12-24,52.9605,9.4,9.4,0,0
2008-12-25,86.7944,11.2,11.2,9.4,0
2008-12-26,88.4013,0,0,11.2,9.4
2008-12-27,71.1896,0,0,0,11.2
2008-12-28,62.2532,0,0,0,0
2008-12-29,40.1685,0,0,0,0
2008-12-30,57.1976,5.6,5.6,0,0
2008-12-31,55.7752,0,0,5.6,0
2009-01-01,53.6604,14.4,14.4,0,5.6
2009-01-02,107.4516,22.6,22.6,14.4,0
2009-01-03,174.1489,39.4,39.4,22.6,14.4
2009-01-04,280.6335,9.8,9.8,39.4,22.6
2009-01-05,254.3382,10,10,9.8,39.4
2009-01-06,166.417,0,0,10,9.8
2009-01-07,104.9088,0,0,0,10
2009-01-08,76.5532,0,0,0,0
2009-01-09,57.1976,0,0,0,0
2009-01-10,177.0734,13.4,13.4,0,0
2009-01-11,208.0656,26,26,13.4,0
2009-01-12,224.5922,3.6,3.6,26,13.4
2009-01-13,217.3186,0,0,3.6,26
2009-01-14,211.1375,2.8,2.8,0,3.6
2009-01-15,144.7445,0,0,2.8,0
2009-01-16,84.3995,0,0,0,2.8
2009-01-17,156.8911,32.6,32.6,0,0
2009-01-18,161.6345,8.4,8.4,32.6,0
2009-01-19,160.6827,0,0,8.4,32.6
2009-01-20,176.0971,6.8,6.8,0,8.4
2009-01-21,166.417,0.6,0.6,6.8,0
2009-01-22,149.384,0,0,0.6,6.8
2009-01-23,106.6021,0,0,0,0.6
2009-01-24,85.1957,0,0,0,0
2009-01-25,78.8847,0,0,0,0
2009-01-26,68.9245,0,0,0,0
2009-01-27,85.1957,6.8,6.8,0,0
2009-01-28,75.7803,0,0,6.8,0
2009-01-29,78.8847,0,0,0,6.8
2009-01-30,85.994,9,9,0,0
2009-02-01,57.9125,0,0,9,0
2009-02-02,49.5,0,0,0,9
2009-02-03,44.7666,0,0,0,0
2009-02-04,49.5,0,0,0,0
2009-02-05,69.6773,9,9,0,0
2009-02-06,82.0233,0,0,9,0
2009-02-07,72.711,0,0,0,9
2009-02-08,88.4013,17.8,17.8,0,0
2009-02-09,108.3029,0,0,17.8,0
2009-02-10,92.4541,18,18,0,17.8
2009-02-11,79.6661,0,0,18,0
2009-02-12,78.8847,3,3,0,18
2009-02-13,64.4559,0,0,3,0
2009-02-14,52.2632,0,0,0,3
2009-02-15,45.4347,0,0,0,0
2009-02-16,45.4347,0,0,0,0
2009-02-17,100.7088,15.2,15.2,0,0
2009-02-18,139.2311,36,36,15.2,0
2009-02-19,156.8911,0,0,36,15.2
2009-02-20,118.6626,0,0,0,36
2009-02-21,99.0422,0,0,0,0
2009-02-22,153.1247,17.4,17.4,0,0
2009-02-23,209.0881,32.6,32.6,17.4,0
2009-02-24,194.9001,12.4,12.4,32.6,17.4
2009-02-25,147.5233,0,0,12.4,32.6
2009-02-26,128.3857,4.6,4.6,0,12.4
2009-02-27,113.4499,0,0,4.6,0
2009-02-28,140.1459,3.8,3.8,0,4.6
2009-03-01,122.1736,0,0,3.8,0
2009-03-02,162.5879,8.8,8.8,0,3.8
2009-03-03,226.6826,11.2,11.2,8.8,0
2009-03-04,138.3181,0,0,11.2,8.8
2009-03-05,94.9099,0,0,0,11.2
2009-03-06,78.8847,0,0,0,0
2009-03-07,65.1949,0,0,0,0
2009-03-08,115.1802,0,0,0,0
2009-03-09,282.8569,64.8,64.8,0,0
2009-03-10,251.1023,0,0,64.8,0
2009-03-11,141.9804,3.4,3.4,0,64.8
2009-03-12,108.3029,0,0,3.4,0
2009-03-13,100.7088,0.2,0.2,0,3.4
2009-03-14,82.8133,0,0,0.2,0
2009-03-15,69.6773,0,0,0,0.2
2009-03-16,49.5,0,0,0,0
2009-03-17,56.4851,0,0,0,0
2009-03-18,57.9125,8,8,0,0
2009-03-19,56.4851,0,0,8,0
2009-03-20,50.1869,0,0,0,8
2009-03-21,47.4552,0,0,0,0
2009-03-22,53.6604,0,0,0,0
2009-03-23,41.4681,0,0,0,0
2009-03-24,40.1685,0,0,0,0
2009-03-25,44.7666,0,0,0,0
2009-03-26,46.779,0,0,0,0
2009-03-27,40.1685,0,0,0,0
2009-03-28,44.7666,0,0,0,0
2009-03-29,42.779,0,0,0,0
2009-03-30,36.9706,0,0,0,0
2009-03-31,30.2041,0,0,0,0
2009-04-01,35.7124,0,0,0,0
2009-04-02,38.8805,0,0,0,0
2009-04-03,30.8034,0,0,0,0
2009-04-04,35.7124,0,0,0,0
2009-04-05,30.2041,0,0,0,0
2009-04-06,28.4262,13.8,13.8,0,0
2009-04-07,40.1685,0,0,13.8,0
2009-04-08,32.0116,0,0,0,13.8
2009-04-09,37.6043,0,0,0,0
2009-04-10,33.2327,0,0,0,0
2009-04-11,27.8403,0,0,0,0
2009-04-12,25.531,0,0,0,0
2009-04-13,22.1741,0,0,0,0
2009-04-14,17.6368,0,0,0,0
2009-04-15,21.0849,0,0,0,0
2009-04-16,26.6787,0,0,0,0
2009-04-17,18.2094,0,0,0,0
2009-04-18,21.6276,0,0,0,0
2009-04-19,19.9496,0,0,0,0
2009-04-20,19.9496,0,0,0,0
2009-04-21,19.9496,0,0,0,0
2009-04-22,31.4059,20.8,20.8,0,0
2009-04-23,65.1949,22,22,20.8,0
2009-04-24,55.0677,0,0,22,20.8
2009-04-25,35.0878,0,0,0,22
2009-04-26,30.2041,0,0,0,0
2009-04-27,32.6205,0,0,0,0
2009-04-28,21.0849,0,0,0,0
2009-04-29,25.531,0,0,0,0
2009-04-30,26.6787,0,0,0,0
2009-05-01,21.6276,0,0,0,0
2009-05-02,19.9496,0,0,0,0
2009-05-03,18.2094,0,0,0,0
2009-05-04,17.6368,0,0,0,0
2009-05-05,17.068,0,0,0,0
2009-05-06,18.2094,0,0,0,0
2009-05-07,14.8328,0,0,0,0
2009-05-08,17.068,0,0,0,0
2009-05-09,21.0849,4,4,0,0
2009-05-10,21.0849,0,0,4,0
2009-05-11,19.9496,0,0,0,4
2009-05-12,15.9423,0,0,0,0
2009-05-13,21.0849,11,11,0,0
2009-05-14,33.2327,15.6,15.6,11,0
2009-05-15,43.4388,0,0,15.6,11
2009-05-16,37.6043,0,0,0,15.6
2009-05-17,35.0878,0,0,0,0
2009-05-18,35.7124,0,0,0,0
2009-05-19,18.7858,0,0,0,0
2009-05-20,23.2784,0,0,0,0
2009-05-21,18.2094,0,0,0,0
2009-05-22,19.9496,0,0,0,0
2009-05-23,19.9496,0,0,0,0
2009-05-24,19.9496,0,0,0,0
2009-05-25,18.2094,2.6,2.6,0,0
2009-05-26,18.2094,0,0,2.6,0
2009-05-27,19.3659,0,0,0,2.6
2009-05-28,27.8403,15.2,15.2,0,0
2009-05-29,33.8479,0,0,15.2,0
2009-05-30,32.6205,4.8,4.8,0,15.2
2009-05-31,41.4681,15.2,15.2,4.8,0
2009-06-01,68.1739,0,0,15.2,4.8
2009-06-02,48.8157,0,0,0,15.2
2009-06-03,33.8479,0,0,0,0
2009-06-04,26.6787,0,0,0,0
2009-06-05,23.2784,0,0,0,0
2009-06-06,23.8361,0,0,0,0
2009-06-07,22.7244,0,0,0,0
2009-06-08,21.0849,0,0,0,0
2009-06-09,20.5368,0,0,0,0
2009-06-10,19.9496,0,0,0,0
2009-06-11,19.9496,0,0,0,0
2009-06-12,21.0849,0,0,0,0
2009-06-13,19.3659,0,0,0,0
